order_id,event_id,ordered_at,tier,qty,unit_price_usd,promo_code,status
ORD-00336,EV-02,2025-06-20 21:13:48,VIP,2,75.00,ONAIR10,refunded
ORD-00337,EV-07,2025-06-20 21:14:18,VIP,1,72.00,,completed
ORD-00338,EV-06,2025-06-20 21:16:48,Balcony,4,50.00,,completed
ORD-00339,EV-05,2025-06-20 21:16:58,Balcony,1,58.00,ONAIR10,completed
ORD-00340,EV-03,2025-06-20 21:17:37,VIP,1,70.00,,completed
ORD-00341,EV-06,2025-06-20 21:18:47,GA,4,38.00,,completed
ORD-00342,EV-01,2025-06-20 21:20:46,GA,2,36.00,,completed
ORD-00343,EV-08,2025-06-20 21:21:19,GA,2,45.00,,completed
ORD-00344,EV-03,2025-06-20 21:22:43,GA,1,30.00,SUMMER25,completed
ORD-00345,EV-08,2025-06-20 21:23:19,GA,1,45.00,,completed
ORD-00346,EV-05,2025-06-20 21:24:35,GA,1,42.00,,completed
ORD-00347,EV-02,2025-06-20 21:26:48,VIP,4,75.00,STUDENT10,completed
ORD-00348,EV-07,2025-06-20 21:27:11,Balcony,3,48.00,SUMMER25,completed
ORD-00349,EV-03,2025-06-20 21:27:26,Balcony,2,44.00,,completed
ORD-00350,EV-01,2025-06-20 21:28:11,GA,4,36.00,ONAIR10,completed
ORD-00351,EV-05,2025-06-20 21:28:36,VIP,3,95.00,,completed
ORD-00352,EV-05,2025-06-20 21:29:23,Balcony,2,58.00,,completed
ORD-00353,EV-02,2025-06-20 21:29:33,GA,3,32.00,,completed
ORD-00354,EV-05,2025-06-20 21:31:08,VIP,1,95.00,,completed
ORD-00355,EV-05,2025-06-20 21:31:37,Balcony,5,58.00,,completed
ORD-00356,EV-05,2025-06-20 21:32:20,GA,1,42.00,SUMMER25,completed
ORD-00357,EV-06,2025-06-20 21:34:12,GA,1,38.00,,completed
ORD-00358,EV-05,2025-06-20 21:36:23,GA,1,42.00,ONAIR10,completed
ORD-00359,EV-01,2025-06-20 21:38:16,VIP,1,85.00,,completed
ORD-00360,EV-03,2025-06-20 21:39:57,Balcony,1,44.00,ONAIR10,completed
ORD-00361,EV-02,2025-06-20 21:40:31,GA,2,32.00,ONAIR10,completed
ORD-00362,EV-05,2025-06-20 21:40:48,GA,1,42.00,ONAIR10,completed
ORD-00363,EV-08,2025-06-20 21:41:11,VIP,1,110.00,ONAIR10,completed
ORD-00364,EV-06,2025-06-20 21:41:33,GA,6,38.00,,completed
ORD-00365,EV-07,2025-06-20 21:42:25,GA,2,34.00,,completed
ORD-00366,EV-04,2025-06-20 21:42:28,Balcony,2,56.00,,completed
ORD-00367,EV-08,2025-06-20 21:46:01,GA,1,45.00,,completed
ORD-00368,EV-07,2025-06-20 21:47:50,GA,5,34.00,,completed
ORD-00369,EV-04,2025-06-20 21:48:43,GA,2,40.00,SUMMER25,completed
ORD-00370,EV-01,2025-06-20 21:49:39,Balcony,1,52.00,,refunded
ORD-00371,EV-01,2025-06-20 21:50:21,GA,1,36.00,,completed
ORD-00372,EV-07,2025-06-20 21:52:14,GA,1,34.00,,completed
ORD-00373,EV-06,2025-06-20 21:53:23,GA,1,38.00,FINDUS,completed
ORD-00374,EV-04,2025-06-20 21:55:08,GA,3,40.00,,completed
ORD-00375,EV-06,2025-06-20 21:57:22,VIP,3,80.00,ONAIR10,completed
ORD-00376,EV-06,2025-06-20 21:57:58,GA,2,38.00,SUMMER25,completed
ORD-00377,EV-08,2025-06-20 21:58:11,GA,1,45.00,,completed
ORD-00378,EV-02,2025-06-20 21:58:16,GA,1,32.00,,refunded
ORD-00379,EV-03,2025-06-20 21:59:01,Balcony,1,44.00,ONAIR10,completed
ORD-00380,EV-07,2025-06-20 21:59:17,VIP,2,72.00,FINDUS,completed
ORD-00381,EV-07,2025-06-20 21:59:45,GA,1,34.00,SUMMER25,completed
ORD-00382,EV-07,2025-06-20 21:59:48,GA,1,34.00,,completed
ORD-00383,EV-02,2025-06-20 22:00:19,GA,1,32.00,ONAIR10 ,completed
ORD-00384,EV-07,2025-06-20 22:00:29,GA,1,34.00,,completed
ORD-00385,EV-04,2025-06-20 22:04:13,GA,2,40.00,,completed
ORD-00386,EV-01,2025-06-20 22:05:15,VIP,2,85.00,,completed
ORD-00387,EV-07,2025-06-20 22:05:36,VIP,1,72.00,ONAIR10,completed
ORD-00388,EV-06,2025-06-20 22:05:39,GA,2,38.00,,completed
ORD-00389,EV-06,2025-06-20 22:05:50,GA,2,38.00,ENCORE,completed
ORD-00390,EV-06,2025-06-20 22:06:15,GA,1,38.00,,completed
ORD-00391,EV-05,2025-06-20 22:09:49,GA,1,42.00,summer25,completed
ORD-00392,EV-06,2025-06-20 22:15:41,GA,2,38.00,,completed
ORD-00393,EV-05,2025-06-20 22:16:14,GA,3,42.00,,completed
ORD-00394,EV-07,2025-06-20 22:16:19,Balcony,5,48.00,SUMMER25,completed
ORD-00395,EV-04,2025-06-20 22:16:24,Balcony,1,56.00,,completed
ORD-00396,EV-08,2025-06-20 22:17:48,GA,2,45.00,,completed
ORD-00397,EV-07,2025-06-20 22:18:11,GA,3,34.00,,completed
ORD-00398,EV-05,2025-06-20 22:22:12,VIP,4,95.00,,completed
ORD-00399,EV-04,2025-06-20 22:23:54,GA,2,40.00,,completed
ORD-00400,EV-05,2025-06-20 22:24:23,Balcony,1,58.00,ONAIR10,completed
ORD-00401,EV-06,2025-06-20 22:25:36,Balcony,3,50.00,ONAIR10,completed
ORD-00402,EV-05,2025-06-20 22:26:10,GA,4,42.00,,refunded
ORD-00403,EV-01,2025-06-20 22:29:44,Balcony,1,52.00,Summer25,completed
ORD-00404,EV-05,2025-06-20 22:29:59,VIP,2,95.00,STUDENT10,completed
ORD-00405,EV-04,2025-06-20 22:30:20,Balcony,1,56.00,,completed
ORD-00406,EV-03,2025-06-20 22:31:02,GA,1,30.00,,completed
ORD-00407,EV-07,2025-06-20 22:32:53,Balcony,2,48.00,,completed
ORD-00408,EV-07,2025-06-20 22:33:54,GA,2,34.00,ONAIR10,completed
ORD-00409,EV-07,2025-06-20 22:36:09,GA,2,34.00,,completed
ORD-00410,EV-05,2025-06-20 22:36:22,GA,1,42.00,,refunded
ORD-00411,EV-08,2025-06-20 22:40:10,GA,1,45.00,,completed
ORD-00412,EV-02,2025-06-20 22:41:05,Balcony,2,46.00,,completed
ORD-00413,EV-05,2025-06-20 22:42:04,GA,2,42.00,ONAIR10,completed
ORD-00414,EV-04,2025-06-20 22:43:38,VIP,2,90.00,,completed
ORD-00415,EV-03,2025-06-20 22:45:41,GA,4,30.00,SUMMER25,completed
ORD-00416,EV-08,2025-06-20 22:46:02,Balcony,2,62.00,,refunded
ORD-00417,EV-01,2025-06-20 22:47:31,GA,4,36.00,,completed
ORD-00418,EV-03,2025-06-20 22:47:44,Balcony,1,44.00,,refunded
ORD-00419,EV-02,2025-06-20 22:49:34,Balcony,1,46.00,,completed
ORD-00420,EV-07,2025-06-20 22:50:23,GA,6,34.00,FINDUS,completed
ORD-00421,EV-04,2025-06-20 22:50:34,GA,2,40.00, SUMMER25,completed
ORD-00422,EV-07,2025-06-20 22:51:05,GA,2,34.00,,completed
ORD-00423,EV-06,2025-06-20 22:51:44,GA,2,38.00,STUDENT10,completed
ORD-00424,EV-03,2025-06-20 22:52:49,Balcony,3,44.00,Vipnight,completed
ORD-00425,EV-08,2025-06-20 22:57:21,Balcony,1,62.00,,completed
ORD-00426,EV-01,2025-06-20 22:59:30,GA,2,36.00,ONAIR10,completed
ORD-00427,EV-07,2025-06-20 23:02:32,VIP,2,72.00,,completed
ORD-00428,EV-07,2025-06-20 23:07:33,VIP,3,72.00,,completed
ORD-00429,EV-03,2025-06-20 23:09:38,GA,1,30.00,ONAIR10,completed
ORD-00430,EV-03,2025-06-20 23:25:12,GA,3,30.00,,completed
ORD-00431,EV-05,2025-06-20 23:40:51,GA,1,42.00,SUMMER25,completed
ORD-00432,EV-05,2025-06-20 23:50:32,VIP,1,95.00,SUMMER25,completed
ORD-00433,EV-01,2025-06-20 23:58:33,GA,1,36.00,,completed
ORD-00434,EV-08,2025-06-20 23:59:39,Balcony,2,62.00,,completed
ORD-00435,EV-04,2025-06-21 00:40:36,Balcony,1,56.00,,completed
ORD-00436,EV-02,2025-06-21 01:43:21,Balcony,1,46.00,,completed
ORD-00437,EV-06,2025-06-21 01:54:32,GA,5,38.00,ONAIR10,completed
ORD-00438,EV-08,2025-06-21 02:41:57,GA,1,45.00,,completed
ORD-00439,EV-06,2025-06-21 04:27:49,GA,2,38.00, SUMMER25,completed
ORD-00440,EV-04,2025-06-21 04:42:55,GA,3,40.00,,completed
ORD-00441,EV-08,2025-06-21 05:58:32,VIP,2,110.00,,completed
ORD-00442,EV-06,2025-06-21 06:28:11,GA,1,38.00,ONAIR10,completed
ORD-00443,EV-04,2025-06-21 06:28:14,GA,2,40.00,,completed
ORD-00444,EV-06,2025-06-21 06:36:26,GA,1,38.00,,completed
ORD-00445,EV-05,2025-06-21 06:38:41,GA,1,42.00,,completed
ORD-00446,EV-05,2025-06-21 07:26:45,GA,3,42.00,SUMMER25,completed
ORD-00447,EV-02,2025-06-21 07:27:44,GA,5,32.00,ONAIR10,completed
ORD-00448,EV-01,2025-06-21 08:01:37,GA,4,36.00,SUMMER25 ,completed
ORD-00449,EV-03,2025-06-21 08:11:02,VIP,2,70.00,ONAIR10,completed
ORD-00450,EV-04,2025-06-21 08:18:38,GA,2,40.00,,completed
ORD-00451,EV-01,2025-06-21 08:22:34,GA,1,36.00,,completed
ORD-00452,EV-03,2025-06-21 08:26:38,VIP,1,70.00,,completed
ORD-00453,EV-01,2025-06-21 08:26:40,GA,1,36.00,SUMMER25,completed
ORD-00454,EV-08,2025-06-21 08:36:47,GA,2,45.00,,completed
ORD-00455,EV-01,2025-06-21 08:37:56,GA,2,36.00,PRESSPLAY,refunded
ORD-00456,EV-03,2025-06-21 08:57:41,Balcony,2,44.00,ONAIR10,completed
ORD-00457,EV-04,2025-06-21 09:01:27,Balcony,3,56.00,,completed
ORD-00458,EV-06,2025-06-21 09:03:36,GA,1,38.00,,completed
ORD-00459,EV-06,2025-06-21 09:07:24,VIP,2,80.00,,completed
ORD-00460,EV-02,2025-06-21 09:12:20,GA,2,32.00,onair10,completed
ORD-00461,EV-01,2025-06-21 09:35:38,Balcony,1,52.00,STUDENT10,completed
ORD-00462,EV-01,2025-06-21 09:43:53,GA,2,36.00,,completed
ORD-00463,EV-08,2025-06-21 09:52:27,GA,1,45.00,,completed
ORD-00464,EV-08,2025-06-21 09:56:46,GA,2,45.00,SUMMER25,completed
ORD-00465,EV-04,2025-06-21 09:58:21,GA,2,40.00,,completed
ORD-00466,EV-04,2025-06-21 09:58:24,GA,2,40.00,,completed
ORD-00467,EV-01,2025-06-21 10:02:28,Balcony,4,52.00,PRESSPLAY,completed
ORD-00468,EV-01,2025-06-21 10:17:29,GA,1,36.00,,completed
ORD-00469,EV-03,2025-06-21 10:20:07,GA,2,30.00,SUMMER25,completed
ORD-00470,EV-07,2025-06-21 10:23:39,GA,2,34.00,SUMMER25,completed
ORD-00471,EV-01,2025-06-21 10:23:43,GA,1,36.00,SUMMER25,completed
ORD-00472,EV-01,2025-06-21 10:32:13,VIP,1,85.00,ONAIR10,completed
ORD-00473,EV-01,2025-06-21 10:34:48,GA,1,36.00,,completed
ORD-00474,EV-02,2025-06-21 10:37:10,GA,2,32.00,Findus,completed
ORD-00475,EV-06,2025-06-21 10:44:00,GA,1,38.00,,completed
ORD-00476,EV-05,2025-06-21 10:44:25,Balcony,1,58.00,STUDENT10,completed
ORD-00477,EV-04,2025-06-21 10:52:02,VIP,2,90.00,SUMMER25,completed
ORD-00478,EV-06,2025-06-21 10:55:42,GA,1,38.00,,completed
ORD-00479,EV-06,2025-06-21 11:04:09,Balcony,2,50.00,ONAIR10,refunded
ORD-00480,EV-01,2025-06-21 11:10:27,GA,1,36.00,Onair10,completed
ORD-00481,EV-04,2025-06-21 11:14:06,GA,2,40.00,SUMMER25,completed
ORD-00482,EV-01,2025-06-21 11:27:50,GA,1,36.00,,completed
ORD-00483,EV-05,2025-06-21 11:38:49,Balcony,1,58.00,,completed
ORD-00484,EV-05,2025-06-21 11:41:15,Balcony,4,58.00,FINDUS,completed
ORD-00485,EV-01,2025-06-21 11:58:52,Balcony,2,52.00,Summer25,completed
ORD-00486,EV-02,2025-06-21 12:03:06,Balcony,1,46.00,,completed
ORD-00487,EV-01,2025-06-21 12:08:48,GA,2,36.00,,completed
ORD-00488,EV-07,2025-06-21 12:08:59,GA,1,34.00,STUDENT10,completed
ORD-00489,EV-04,2025-06-21 12:10:27,GA,1,40.00,,completed
ORD-00490,EV-04,2025-06-21 12:17:33,GA,4,40.00,,completed
ORD-00491,EV-03,2025-06-21 12:18:10,GA,2,30.00,SUMMER25,completed
ORD-00492,EV-08,2025-06-21 12:18:54,GA,1,45.00,ONAIR10,completed
ORD-00493,EV-08,2025-06-21 12:28:49,GA,3,45.00,,completed
ORD-00494,EV-07,2025-06-21 12:36:49,Balcony,1,48.00,SUMMER25,completed
ORD-00495,EV-01,2025-06-21 12:36:56,GA,1,36.00,,completed
ORD-00496,EV-05,2025-06-21 12:42:34,GA,1,42.00,,completed
ORD-00497,EV-03,2025-06-21 12:44:02,GA,1,30.00,,refunded
ORD-00498,EV-05,2025-06-21 12:46:37,GA,2,42.00,,completed
ORD-00499,EV-04,2025-06-21 12:49:05,GA,5,40.00,,completed
ORD-00500,EV-04,2025-06-21 12:55:11,GA,4,40.00,,refunded
ORD-00501,EV-06,2025-06-21 12:55:17,GA,2,38.00,,completed
ORD-00502,EV-08,2025-06-21 13:01:49,Balcony,1,62.00,,completed
ORD-00503,EV-07,2025-06-21 13:12:02,GA,1,34.00,ONAIR10,refunded
ORD-00504,EV-07,2025-06-21 13:12:52,VIP,2,72.00,,completed
ORD-00505,EV-04,2025-06-21 13:13:42,GA,3,40.00,FINDUS,completed
ORD-00506,EV-05,2025-06-21 13:18:42,GA,2,42.00,PRESSPLAY,completed
ORD-00507,EV-05,2025-06-21 13:20:04,GA,1,42.00,,completed
ORD-00508,EV-06,2025-06-21 13:30:27,Balcony,1,50.00,,refunded
ORD-00509,EV-08,2025-06-21 13:33:11,GA,4,45.00,ENCORE,completed
ORD-00510,EV-01,2025-06-21 13:36:53,GA,2,36.00,ONAIR10,completed
ORD-00511,EV-01,2025-06-21 13:40:17,VIP,3,85.00,SUMMER25,completed
ORD-00512,EV-02,2025-06-21 13:53:15,Balcony,1,46.00,ONAIR10,refunded
ORD-00513,EV-05,2025-06-21 13:55:43,GA,1,42.00,,completed
ORD-00514,EV-08,2025-06-21 14:01:03,Balcony,2,62.00,SUMMER25,completed
ORD-00515,EV-06,2025-06-21 14:10:05,Balcony,3,50.00,,completed
ORD-00516,EV-02,2025-06-21 14:17:38,GA,1,32.00,SUMMER25,completed
ORD-00517,EV-06,2025-06-21 14:18:38,GA,2,38.00,,completed
ORD-00518,EV-05,2025-06-21 14:19:39,Balcony,2,58.00,ONAIR10,completed
ORD-00519,EV-03,2025-06-21 14:26:16,VIP,1,70.00,ONAIR10,completed
ORD-00520,EV-07,2025-06-21 14:29:56,Balcony,2,48.00,ONAIR10,completed
ORD-00521,EV-06,2025-06-21 14:34:09,VIP,3,80.00,VIPNIGHT ,completed
ORD-00522,EV-01,2025-06-21 14:45:51,GA,2,36.00,,completed
ORD-00523,EV-01,2025-06-21 14:49:29,Balcony,1,52.00,,completed
ORD-00524,EV-06,2025-06-21 14:55:47,Balcony,2,50.00,SUMMER25,completed
ORD-00525,EV-01,2025-06-21 14:59:43,Balcony,2,52.00,ONAIR10,completed
ORD-00526,EV-05,2025-06-21 15:01:41,GA,3,42.00,,completed
ORD-00527,EV-08,2025-06-21 15:02:14,GA,3,45.00,,completed
ORD-00528,EV-04,2025-06-21 15:05:22,GA,3,40.00,,completed
ORD-00529,EV-04,2025-06-21 15:19:11,GA,5,40.00,,completed
ORD-00530,EV-08,2025-06-21 15:22:07,GA,2,45.00,,completed
ORD-00531,EV-05,2025-06-21 15:23:53,GA,2,42.00,,completed
ORD-00532,EV-07,2025-06-21 15:28:43,GA,6,34.00,ONAIR10,completed
ORD-00533,EV-06,2025-06-21 15:30:02,GA,1,38.00,,completed
ORD-00534,EV-01,2025-06-21 15:36:38,GA,2,36.00,ONAIR10,completed
ORD-00535,EV-08,2025-06-21 15:42:04,Balcony,2,62.00,,completed
ORD-00536,EV-07,2025-06-21 15:49:12,GA,5,34.00,,completed
ORD-00537,EV-06,2025-06-21 15:49:16,GA,2,38.00,,refunded
ORD-00538,EV-05,2025-06-21 16:09:02,GA,3,42.00,,refunded
ORD-00539,EV-05,2025-06-21 16:12:43,Balcony,1,58.00,SUMMER25,completed
ORD-00540,EV-03,2025-06-21 16:22:49,GA,1,30.00,,completed
ORD-00541,EV-07,2025-06-21 16:27:35,GA,4,34.00,,completed
ORD-00542,EV-08,2025-06-21 16:46:47,VIP,1,110.00,ONAIR10,completed
ORD-00543,EV-08,2025-06-21 16:51:36,GA,1,45.00,,completed
ORD-00544,EV-07,2025-06-21 16:56:07,Balcony,1,48.00,,completed
ORD-00545,EV-02,2025-06-21 17:00:36,GA,3,32.00,ONAIR10,completed
ORD-00546,EV-08,2025-06-21 17:03:58,VIP,2,110.00,,refunded
ORD-00547,EV-07,2025-06-21 17:05:47,GA,2,34.00,,completed
ORD-00548,EV-02,2025-06-21 17:07:34,GA,2,32.00,,completed
ORD-00549,EV-06,2025-06-21 17:10:03,GA,5,38.00,ONAIR10,completed
ORD-00550,EV-04,2025-06-21 17:11:23,Balcony,2,56.00,SUMMER25,completed
ORD-00551,EV-02,2025-06-21 17:14:14,GA,1,32.00,ONAIR10,completed
ORD-00552,EV-05,2025-06-21 17:16:56,GA,1,42.00,ONAIR10,completed
ORD-00553,EV-05,2025-06-21 17:18:46,Balcony,2,58.00,FINDUS,completed
ORD-00554,EV-06,2025-06-21 17:20:14,GA,2,38.00,,completed
ORD-00555,EV-04,2025-06-21 17:24:36,VIP,2,90.00,,refunded
ORD-00556,EV-06,2025-06-21 17:30:21,Balcony,1,50.00,FINDUS,completed
ORD-00557,EV-03,2025-06-21 17:31:17,GA,3,30.00,,completed
ORD-00558,EV-06,2025-06-21 17:31:25,GA,1,38.00,FINDUS,completed
ORD-00559,EV-07,2025-06-21 17:32:22,Balcony,3,48.00,FINDUS,completed
ORD-00560,EV-02,2025-06-21 17:36:57,GA,3,32.00,,completed
ORD-00561,EV-06,2025-06-21 17:45:08,Balcony,2,50.00,,refunded
ORD-00562,EV-05,2025-06-21 17:47:51,GA,1,42.00,SUMMER25,completed
ORD-00563,EV-05,2025-06-21 17:48:29,Balcony,2,58.00,ONAIR10,completed
ORD-00564,EV-06,2025-06-21 17:54:35,GA,5,38.00,FINDUS,completed
ORD-00565,EV-02,2025-06-21 17:54:45,VIP,2,75.00,,completed
ORD-00566,EV-01,2025-06-21 18:03:09,Balcony,1,52.00,ONAIR10,refunded
ORD-00567,EV-01,2025-06-21 18:03:23,GA,1,36.00,,completed
ORD-00568,EV-05,2025-06-21 18:07:07,Balcony,5,58.00,ONAIR10,completed
ORD-00569,EV-06,2025-06-21 18:08:14,VIP,1,80.00,,completed
ORD-00570,EV-07,2025-06-21 18:10:01,GA,2,34.00,,completed
ORD-00571,EV-01,2025-06-21 18:13:51,GA,2,36.00,,completed
ORD-00572,EV-08,2025-06-21 18:14:28,GA,2,45.00,SUMMER25,completed
ORD-00573,EV-08,2025-06-21 18:16:03,GA,1,45.00,ONAIR10,completed
ORD-00574,EV-05,2025-06-21 18:16:06,GA,2,42.00,ONAIR10,completed
ORD-00575,EV-01,2025-06-21 18:17:27,GA,3,36.00,ONAIR10,completed
ORD-00576,EV-08,2025-06-21 18:21:43,GA,2,45.00,,completed
ORD-00577,EV-03,2025-06-21 18:24:30,GA,1,30.00,summer25,completed
ORD-00578,EV-04,2025-06-21 18:25:01,GA,2,40.00,,refunded
ORD-00579,EV-08,2025-06-21 18:27:47,GA,5,45.00,ONAIR10,completed
ORD-00580,EV-02,2025-06-21 18:29:35,GA,4,32.00,ONAIR10,completed
ORD-00581,EV-06,2025-06-21 18:29:37,Balcony,3,50.00,,completed
ORD-00582,EV-04,2025-06-21 18:31:17,GA,2,40.00,,completed
ORD-00583,EV-05,2025-06-21 18:33:05,GA,2,42.00,,completed
ORD-00584,EV-01,2025-06-21 18:34:08,GA,1,36.00,ONAIR10,completed
ORD-00585,EV-02,2025-06-21 18:35:41,Balcony,1,46.00,,completed
ORD-00586,EV-06,2025-06-21 18:36:21,Balcony,2,50.00,SUMMER25,completed
ORD-00587,EV-02,2025-06-21 18:37:26,GA,2,32.00,ONAIR10,completed
ORD-00588,EV-07,2025-06-21 18:37:26,GA,2,34.00,ONAIR10,completed
ORD-00589,EV-04,2025-06-21 18:40:01,Balcony,3,56.00,ONAIR10,completed
ORD-00590,EV-04,2025-06-21 18:40:12,GA,1,40.00,,completed
ORD-00591,EV-07,2025-06-21 18:41:42,GA,2,34.00,,completed
ORD-00592,EV-08,2025-06-21 18:41:47,Balcony,4,62.00,,completed
ORD-00593,EV-01,2025-06-21 18:44:57,Balcony,1,52.00,SUMMER25,completed
ORD-00594,EV-05,2025-06-21 18:48:29,Balcony,3,58.00,,completed
ORD-00595,EV-01,2025-06-21 18:51:36,GA,2,36.00,,completed
ORD-00596,EV-03,2025-06-21 18:53:51,GA,1,30.00,STUDENT10,completed
ORD-00597,EV-01,2025-06-21 18:55:59,GA,2,36.00,,completed
ORD-00598,EV-04,2025-06-21 18:57:02,GA,4,40.00,,completed
ORD-00599,EV-02,2025-06-21 19:04:14,GA,1,32.00,ONAIR10,completed
ORD-00600,EV-08,2025-06-21 19:04:52,GA,2,45.00,,completed
ORD-00601,EV-05,2025-06-21 19:07:23,VIP,3,95.00,,refunded
ORD-00602,EV-05,2025-06-21 19:08:33,Balcony,1,58.00,STUDENT10,completed
ORD-00603,EV-02,2025-06-21 19:09:55,Balcony,4,46.00,ONAIR10,completed
ORD-00604,EV-07,2025-06-21 19:10:29,Balcony,2,48.00,,completed
ORD-00605,EV-03,2025-06-21 19:11:24,GA,1,30.00,ONAIR10,completed
ORD-00606,EV-01,2025-06-21 19:14:19,Balcony,2,52.00,,completed
ORD-00607,EV-04,2025-06-21 19:15:31,VIP,4,90.00,,completed
ORD-00608,EV-08,2025-06-21 19:16:40,Balcony,2,62.00,,completed
ORD-00609,EV-03,2025-06-21 19:20:36,GA,2,30.00,SUMMER25,completed
ORD-00610,EV-04,2025-06-21 19:21:01,GA,1,40.00,,completed
ORD-00611,EV-05,2025-06-21 19:21:12,GA,2,42.00,,completed
ORD-00612,EV-07,2025-06-21 19:22:51,Balcony,2,48.00,SUMMER25,completed
ORD-00613,EV-02,2025-06-21 19:24:49,Balcony,3,46.00,,completed
ORD-00614,EV-07,2025-06-21 19:24:51,GA,5,34.00,,completed
ORD-00615,EV-08,2025-06-21 19:24:52,VIP,5,110.00,,completed
ORD-00616,EV-06,2025-06-21 19:26:24,GA,2,38.00,SUMMER25,completed
ORD-00617,EV-04,2025-06-21 19:27:11,Balcony,1,56.00,,completed
ORD-00618,EV-01,2025-06-21 19:27:17,GA,2,36.00,,completed
ORD-00619,EV-08,2025-06-21 19:27:51,Balcony,1,62.00,FINDUS,completed
ORD-00620,EV-07,2025-06-21 19:27:59,GA,2,34.00,,completed
ORD-00621,EV-02,2025-06-21 19:28:12,Balcony,2,46.00,ONAIR10,refunded
ORD-00622,EV-02,2025-06-21 19:29:32,Balcony,4,46.00,ONAIR10,completed
ORD-00623,EV-08,2025-06-21 19:30:43,Balcony,6,62.00,,completed
ORD-00624,EV-04,2025-06-21 19:31:06,GA,6,40.00,FINDUS,completed
ORD-00625,EV-04,2025-06-21 19:31:55,GA,1,40.00,SUMMER25,completed
ORD-00626,EV-07,2025-06-21 19:32:26,Balcony,2,48.00,ONAIR10,refunded
ORD-00627,EV-05,2025-06-21 19:33:19,GA,1,42.00,,completed
ORD-00628,EV-07,2025-06-21 19:34:36,Balcony,2,48.00,,completed
ORD-00629,EV-08,2025-06-21 19:37:49,Balcony,1,62.00,SUMMER25,completed
ORD-00630,EV-08,2025-06-21 19:37:53,GA,2,45.00,ENCORE,refunded
ORD-00631,EV-05,2025-06-21 19:38:51,GA,3,42.00,,completed
ORD-00632,EV-05,2025-06-21 19:39:39,GA,2,42.00,,completed
ORD-00633,EV-06,2025-06-21 19:40:53,GA,2,38.00,ENCORE,completed
ORD-00634,EV-04,2025-06-21 19:45:38,GA,2,40.00,,completed
ORD-00635,EV-01,2025-06-21 19:46:50,GA,2,36.00,,completed
ORD-00636,EV-08,2025-06-21 19:48:37,GA,3,45.00, SUMMER25,completed
ORD-00637,EV-05,2025-06-21 19:51:59,GA,1,42.00,ONAIR10,completed
ORD-00638,EV-06,2025-06-21 19:52:52,GA,1,38.00,,completed
ORD-00639,EV-07,2025-06-21 19:54:19,Balcony,1,48.00,,completed
ORD-00640,EV-04,2025-06-21 19:58:58,GA,3,40.00,PRESSPLAY,completed
ORD-00641,EV-05,2025-06-21 20:00:02,Balcony,4,58.00,ONAIR10,completed
ORD-00642,EV-02,2025-06-21 20:01:58,GA,3,32.00,,completed
ORD-00643,EV-08,2025-06-21 20:04:49,VIP,1,110.00,FINDUS,completed
ORD-00644,EV-06,2025-06-21 20:07:07,GA,1,38.00,,completed
ORD-00645,EV-01,2025-06-21 20:07:22,Balcony,2,52.00,,completed
ORD-00646,EV-04,2025-06-21 20:08:17,GA,1,40.00,,completed
ORD-00647,EV-04,2025-06-21 20:08:20,GA,1,40.00,,completed
ORD-00648,EV-01,2025-06-21 20:10:41,GA,4,36.00,,completed
ORD-00649,EV-08,2025-06-21 20:12:56,GA,2,45.00,FINDUS,completed
ORD-00650,EV-05,2025-06-21 20:14:15,GA,6,42.00,,completed
ORD-00651,EV-05,2025-06-21 20:19:21,GA,2,42.00,ONAIR10,completed
ORD-00652,EV-08,2025-06-21 20:20:14,GA,3,45.00,,completed
ORD-00653,EV-08,2025-06-21 20:22:54,GA,1,45.00,,completed
ORD-00654,EV-05,2025-06-21 20:30:02,GA,1,42.00,,completed
ORD-00655,EV-06,2025-06-21 20:32:42,Balcony,3,50.00,ONAIR10,completed
ORD-00656,EV-05,2025-06-21 20:34:29,GA,5,42.00,,completed
ORD-00657,EV-08,2025-06-21 20:36:24,VIP,1,110.00,SUMMER25,completed
ORD-00658,EV-03,2025-06-21 20:37:15,Balcony,3,44.00,,completed
ORD-00659,EV-02,2025-06-21 20:38:11,GA,2,32.00,,refunded
ORD-00660,EV-06,2025-06-21 20:42:15,Balcony,1,50.00,SUMMER25,completed
ORD-00661,EV-03,2025-06-21 20:42:20,GA,2,30.00, VIPNIGHT,completed
ORD-00662,EV-08,2025-06-21 20:42:44,GA,1,45.00,,completed
ORD-00663,EV-01,2025-06-21 20:43:47,Balcony,1,52.00,ONAIR10,refunded
ORD-00664,EV-03,2025-06-21 20:44:52,GA,2,30.00,PRESSPLAY,completed
ORD-00665,EV-06,2025-06-21 20:47:01,Balcony,1,50.00, VIPNIGHT,completed
ORD-00666,EV-07,2025-06-21 20:52:03,GA,1,34.00,SUMMER25,completed
ORD-00667,EV-06,2025-06-21 20:53:42,GA,2,38.00,ONAIR10,completed
ORD-00668,EV-07,2025-06-21 20:55:24,GA,5,34.00,ONAIR10,completed
ORD-00669,EV-07,2025-06-21 20:56:43,VIP,2,72.00,,completed
ORD-00670,EV-07,2025-06-21 20:57:39,GA,1,34.00,SUMMER25,completed
ORD-00671,EV-06,2025-06-21 20:57:59,GA,3,38.00,SUMMER25,completed
ORD-00672,EV-05,2025-06-21 20:59:21,Balcony,2,58.00,,completed
